datetime,USGSData.percentile,USGSData.huc_cd,USGSData.flow,USGSData.stage,USGSData.url,USGSData.station_nm,Event.EventTime,Event.Container,Event.Path,Event.Label,Event.Latitude,Event.Longitude,
08Jul19 14:00:00,0,04140101,0,6.7,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04232100,STERLING CREEK AT STERLING NY,07-08-2019 14:00:00,HTTPSources,NY04232100,USGSData,43.3253,-76.6472,
08Jul19 14:00:00,61.65,04140201,22.4,0.77,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04233300,SIXMILE CREEK AT BETHEL GROVE NY,07-08-2019 14:00:00,HTTPSources,NY04233300,USGSData,42.4031,-76.435,
08Jul19 14:00:00,0,04140201,0,382.83,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04233500,CAYUGA INLET (CAYUGA LAKE) AT ITHACA NY,07-08-2019 14:00:00,HTTPSources,NY04233500,USGSData,42.4458,-76.5122,
08Jul19 14:00:00,91.89,04140201,67,1.76,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04235250,FLINT CREEK AT PHELPS NY,07-08-2019 14:00:00,HTTPSources,NY04235250,USGSData,42.9578,-77.0681,
08Jul19 14:00:00,76.18,04140201,199,1.69,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04235440,OWASCO OUTLET AT GENESEE ST.  AUBURN NY,07-08-2019 14:00:00,HTTPSources,NY04235440,USGSData,42.9322,-76.565,
08Jul19 14:00:00,58.3,04140202,158,3.11,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04242500,EAST BRANCH FISH CREEK AT TABERG NY,07-08-2019 14:00:00,HTTPSources,NY04242500,USGSData,43.3011,-75.6215,
08Jul19 14:00:00,75.86,04140202,67.2,1.53,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04244000,CHITTENANGO CREEK NEAR CHITTENANGO NY,07-08-2019 14:00:00,HTTPSources,NY04244000,USGSData,43.0231,-75.8586,
08Jul19 14:00:00,92.37,04140102,130,1.9,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04250750,SANDY CREEK NEAR ADAMS NY,07-08-2019 14:00:00,HTTPSources,NY04250750,USGSData,43.8133,-76.0747,
08Jul19 14:00:00,74.39,04150101,486,4.58,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04252500,BLACK RIVER NEAR BOONVILLE NY,07-08-2019 14:00:00,HTTPSources,NY04252500,USGSData,43.5117,-75.3067,
08Jul19 14:00:00,0,04150101,0,1785.76,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04253300,SIXTH LAKE NEAR OLD FORGE NY,07-08-2019 14:00:00,HTTPSources,NY04253300,USGSData,43.7453,-74.7824,
08Jul19 14:00:00,79.98,04150304,691,4.98,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04265432,GRASS RIVER AT CHASE MILLS NY,07-08-2019 14:00:00,HTTPSources,NY04265432,USGSData,44.8467,-75.0781,
08Jul19 14:00:00,0,04120103,0,2.81,https://waterdata.usgs.gov/ny/nwis/uv?site_no=0421422210,EIGHTEENMILE CREEK AT HAMBURG NY,07-08-2019 14:00:00,HTTPSources,NY0421422210,USGSData,42.7066,-78.8493,
08Jul19 14:00:00,45.82,04140201,43.6,0.96,https://waterdata.usgs.gov/ny/nwis/uv?site_no=0423401815,SALMON CREEK NEAR LUDLOWVILLE NY,07-08-2019 14:00:00,HTTPSources,NY0423401815,USGSData,42.5526,-76.5338,
08Jul19 13:55:00,71.6,04090005,6.39,1.71,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04174490,ALLEN CREEK AT MOUTH AT ANN ARBOR  MI,07-08-2019 13:55:00,HTTPSources,MI04174490,USGSData,42.2897,-83.7461,
08Jul19 13:55:00,46.67,04040003,0.16,10.66,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040871473,WILSON PARK CREEK AT GMIA INFALL AT MILWAUKEE  WI,07-08-2019 13:55:00,HTTPSources,WI040871473,USGSData,42.945,-87.8861,
08Jul19 13:46:00,0,04120104,0,0.06,https://waterdata.usgs.gov/ny/nwis/uv?site_no=425543078535001,MANHOLE  50 FT E NIAGARA ST  115 FT S SCAJAQUADA C,07-08-2019 13:46:00,HTTPSources,NY425543078535001,USGSData,42.9285,-78.8973,
08Jul19 13:45:00,0,04100003,196,6.01,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04177266,WEST BRANCH ST. JOSEPH RIVER NR NETTLE LAKE  OH,07-08-2019 13:45:00,HTTPSources,OH04177266,USGSData,41.6834,-84.67,
08Jul19 13:45:00,0,04020102,0,4.09,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04037400,CISCO LAKE NEAR WATERSMEET  MI,07-08-2019 13:45:00,HTTPSources,MI04037400,USGSData,46.2527,-89.4521,
08Jul19 13:45:00,90.32,04030106,296,3.45,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04062000,PAINT RIVER NEAR ALPHA  MI,07-08-2019 13:45:00,HTTPSources,MI04062000,USGSData,46.0111,-88.2585,
08Jul19 13:45:00,86.03,04050001,1650,4.7,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04097500,ST. JOSEPH RIVER AT THREE RIVERS  MI,07-08-2019 13:45:00,HTTPSources,MI04097500,USGSData,41.9403,-85.6328,
08Jul19 13:45:00,51.72,04070007,1190,8.89,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04137500,AU SABLE RIVER NEAR AU SABLE  MI,07-08-2019 13:45:00,HTTPSources,MI04137500,USGSData,44.4364,-83.4339,
08Jul19 13:45:00,86.76,04100002,905,3.8,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04176500,RIVER RAISIN NEAR MONROE  MI,07-08-2019 13:45:00,HTTPSources,MI04176500,USGSData,41.9606,-83.531,
08Jul19 13:45:00,0,04100003,82.1,4.26,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04177080,E BR ST JOSEPH R AT TERRITORIAL RD NR WALDRON  MI,07-08-2019 13:45:00,HTTPSources,MI04177080,USGSData,41.7095,-84.4907999,
08Jul19 13:45:00,39.71,04080204,1.21,2.53,https://waterdata.usgs.gov/mi/nwis/uv?site_no=041482663,ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK  MI,07-08-2019 13:45:00,HTTPSources,MI041482663,USGSData,42.942,-83.8461,
08Jul19 13:45:00,87.87,04040003,38.2,3.62,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087030,MENOMONEE RIVER AT MENOMONEE FALLS  WI,07-08-2019 13:45:00,HTTPSources,WI04087030,USGSData,43.1728,-88.1039,
08Jul19 13:45:00,73.79,04040003,103,2.19,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087120,MENOMONEE RIVER AT WAUWATOSA  WI,07-08-2019 13:45:00,HTTPSources,WI04087120,USGSData,43.0456,-87.9997,
08Jul19 13:45:00,90.55,04130002,58,0.83,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04226000,KESHEQUA CR AT CRAIG COLONY AT SONYEA NY,07-08-2019 13:45:00,HTTPSources,NY04226000,USGSData,42.6825,-77.8287,
08Jul19 13:45:00,62.35,04140201,69,0.99,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04234000,FALL CREEK NEAR ITHACA NY,07-08-2019 13:45:00,HTTPSources,NY04234000,USGSData,42.4533,-76.4728,
08Jul19 13:45:00,0,04140201,0,712.7,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04235396,OWASCO LAKE NEAR AUBURN NY,07-08-2019 13:45:00,HTTPSources,NY04235396,USGSData,42.904,-76.5391,
08Jul19 13:45:00,63.06,04140202,4940,363.3,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04247055,OSWEGO RIVER NEAR PHOENIX NY,07-08-2019 13:45:00,HTTPSources,NY04247055,USGSData,43.2112,-76.2871,
08Jul19 13:45:00,0,04120104,0,0.03,https://waterdata.usgs.gov/ny/nwis/uv?site_no=425520078535601,MANHOLE  DELEVAN ST  110 FT WEST OF NIAGARA ST,07-08-2019 13:45:00,HTTPSources,NY425520078535601,USGSData,42.9223,-78.8988,
08Jul19 13:30:00,42.39,04020101,126,4.9,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04032000,PRESQUE ISLE RIVER NEAR TULA  MI,07-08-2019 13:30:00,HTTPSources,MI04032000,USGSData,46.5471999,-89.7771999,
08Jul19 13:30:00,57.83,04030106,74.1,4.61,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04060500,IRON RIVER AT CASPIAN  MI,07-08-2019 13:30:00,HTTPSources,MI04060500,USGSData,46.0586,-88.6274,
08Jul19 13:30:00,67.86,04030106,350,3.86,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04060993,BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE  WI,07-08-2019 13:30:00,HTTPSources,MI04060993,USGSData,45.9608,-88.316,
08Jul19 13:30:00,48.46,04030107,611,3.72,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04062500,MICHIGAMME RIVER NEAR CRYSTAL FALLS  MI,07-08-2019 13:30:00,HTTPSources,MI04062500,USGSData,46.1138,-88.2159999,
08Jul19 13:30:00,28.99,04030108,1220,15.35,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04063522,MENOMINEE RIVER AT US HWY-2 NEAR IRON MOUNTAIN  MI,07-08-2019 13:30:00,HTTPSources,MI04063522,USGSData,45.8661,-88.0746,
08Jul19 13:30:00,63.3,04030106,581,7.05,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04062011,BRULE RIVER NEAR COMMONWEALTH  WI,07-08-2019 13:30:00,HTTPSources,WI04062011,USGSData,45.9475,-88.2154,
08Jul19 13:19:00,0,04030204,0.0041,0.1,https://waterdata.usgs.gov/wi/nwis/uv?site_no=441748088133702,TRT WETLAND ONE DRAIN TILE INLET NR KAUKAUNA  WI,07-08-2019 13:19:00,HTTPSources,WI441748088133702,USGSData,44.2967,-88.2269,
08Jul19 13:19:00,0,04030204,0,3.6,https://waterdata.usgs.gov/wi/nwis/uv?site_no=441748088133703,TRT WETLAND ONE SED BASIN OUTLET NR KAUKAUNA  WI,07-08-2019 13:19:00,HTTPSources,WI441748088133703,USGSData,44.2967,-88.2269,
08Jul19 13:15:00,0,04030204,0.00834,0.01,https://waterdata.usgs.gov/wi/nwis/uv?site_no=441748088133701,TRT WETLAND ONE SURFACE INLET NR KAUKAUNA  WI,07-08-2019 13:15:00,HTTPSources,WI441748088133701,USGSData,44.2967,-88.2269,
08Jul19 13:00:00,55.32,04030108,318,2.36,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04064500,PINE RIVER BELOW PINE R POWERPLANT NR FLORENCE  WI,07-08-2019 13:00:00,HTTPSources,WI04064500,USGSData,45.8372,-88.2253,
08Jul19 13:00:00,67.89,04020101,68.9,2.26,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04031000,BLACK RIVER NEAR BESSEMER  MI,07-08-2019 13:00:00,HTTPSources,MI04031000,USGSData,46.5113,-90.0746,
08Jul19 13:00:00,57.24,04020102,23.3,4.51,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04037500,CISCO BRANCH ONTONAGON R AT CISCO LAKE OUTLET  MI,07-08-2019 13:00:00,HTTPSources,MI04037500,USGSData,46.2533,-89.4525,
08Jul19 13:00:00,30.64,04030108,160,1.85,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04065650,STURGEON RIVER AT US HWY-2 AT LORETTO  MI,07-08-2019 13:00:00,HTTPSources,MI04065650,USGSData,45.7761,-87.8285,
08Jul19 13:00:00,55.96,04030108,2120,6.12,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04065722,MENOMINEE RIVER NEAR VULCAN  MI,07-08-2019 13:00:00,HTTPSources,MI04065722,USGSData,45.7366,-87.8635,
08Jul19 13:00:00,33.52,04030106,1240,3.77,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04063000,MENOMINEE RIVER NEAR FLORENCE  WI,07-08-2019 13:00:00,HTTPSources,WI04063000,USGSData,45.9513,-88.1893,
08Jul19 12:05:00,48.27,04040003,4.65,3.71,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040869416,LINCOLN CREEK @ SHERMAN BOULEVARD AT MILWAUKEE  WI,07-08-2019 12:05:00,HTTPSources,WI040869416,USGSData,43.0971,-87.9672,
08Jul19 12:00:00,81.14,04030201,1450,7.17,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04073365,FOX RIVER AT PRINCETON  WI,07-08-2019 12:00:00,HTTPSources,WI04073365,USGSData,43.8511,-89.1333,
08Jul19 11:00:00,0,04120101,6.62,3.97,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213394,SILVER CREEK AT US ROUTE 20 AT SILVER CREEK NY,07-08-2019 11:00:00,HTTPSources,NY04213394,USGSData,42.5439,-79.1647,
08Jul19 10:15:00,85.46,04030105,1050,8.77,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04069416,PESHTIGO RIVER AT PORTERFIELD  WI,07-08-2019 10:15:00,HTTPSources,WI04069416,USGSData,45.1433,-87.8006,
08Jul19 06:15:00,77.27,04060105,124,3.39,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04126970,BOARDMAN R ABOVE BROWN BRIDGE ROAD NR MAYFIELD  MI,07-08-2019 06:15:00,HTTPSources,MI04126970,USGSData,44.6567,-85.4367,
07Jul19 15:00:00,66.5,04040003,151,16.04,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087142,MENOMONEE RIVER AT 16TH STREET AT MILWAUKEE  WI,07-07-2019 15:00:00,HTTPSources,WI04087142,USGSData,43.0339,-87.9342,
07Jul19 13:00:00,83.33,04050001,115,16.31,https://waterdata.usgs.gov/mi/nwis/uv?site_no=040975299,PRAIRIE RIVER AT US 12 NEAR BURR OAK  MI,07-07-2019 13:00:00,HTTPSources,MI040975299,USGSData,41.8364,-85.2708,
